".id","reg_num","subj","crse","sect","title","units","instructor","days","time.start_time","time.end_time","place.building","place.room"
"course","10152","HUM","110","Y05","West Humanities: Greece  and Rome","0.0","Leveen","M-W-F","10:00AM","10:50","LIB","203"
"course","10153","HUM","110","Y06","West Humanities: Greece  and Rome","0.0","Arkonovich","M-W-F","11:00AM","11:50","ELIOT","123"
"course","10154","HUM","110","Y07","West Humanities: Greece  and Rome","0.0","Gillcrist","M-W-F","11:00AM","11:50","ELIOT","126"
"course","10155","HUM","110","Y08","West Humanities: Greece  and Rome","0.0","Breen","M-W-F","11:00AM","11:50","ELIOT","317"
"course","10460","ART","271","F","Introductory Painting","1.0","Knutson","M-W","07:10PM","10:00","ART","PAINT"
"course","10156","HUM","110","Y09","West Humanities: Greece  and Rome","0.0","Baker","M-W-F","11:00AM","11:50","LIB","203"
"course","10157","HUM","110","Y10","West Humanities: Greece  and Rome","0.0","Duquette","M-W-F","12:00PM","12:50","ELIOT","317"
"course","10158","HUM","110","Y11","West Humanities: Greece  and Rome","0.0","Nicholson","M-W-F","12:00PM","12:50","LIB","203"
"course","10159","HUM","110","Y12","West Humanities: Greece  and Rome","0.0","Stauder","M-W-F","01:10PM","02:00","ELIOT","123"
"course","10160","HUM","110","Y13","West Humanities: Greece  and Rome","0.0","Feener","M-W-F","01:10PM","02:00","ELIOT","317"
"course","10161","HUM","110","Y14","West Humanities: Greece  and Rome","0.0","Delehanty","M-W-F","02:10PM","03:00","ELIOT","317"
"course","10749","HUM","110","Y25","West Humanities: Greece  and Rome","0.0","Foat","M-W-F","02:10PM","03:00","ELIOT","123"
"course","10162","HUM","110","Y15","West Humanities: Greece  and Rome","0.0","Mandell","M-W","03:10PM","04:30","ELIOT","123"
"course","10163","HUM","110","Y16","West Humanities: Greece  and Rome","0.0","King","M-W","03:10PM","04:30","ELIOT","317"
"course","10164","HUM","110","Y17","West Humanities: Greece  and Rome","0.0","David","T-Th","09:00AM","10:20","ELIOT","317"
"course","20467","ART","272","S","Introductory Painting II","1.0","Knutson","M-W","07:10PM","10:00","ART","PAINT"
"course","10165","HUM","110","Y18","West Humanities: Greece  and Rome","0.0","Latham","T-Th","09:00AM","10:20","LIB","203"
"course","10775","HUM","110","Y26","West Humanities: Greece  and Rome","0.0","Wolfe","T-Th","09:00AM","10:20","ELIOT","126"
"course","10166","HUM","110","Y19","West Humanities: Greece  and Rome","0.0","Mieszkowski","T-Th","10:30AM","11:50","ELIOT","317"
"course","10168","HUM","110","Y21","West Humanities: Greece  and Rome","0.0","Kelly","T-Th","01:10PM","02:30","ELIOT","317"
"course","10169","HUM","110","Y22","West Humanities: Greece  and Rome","0.0","Hendrickson","T-Th","01:10PM","02:30","LIB","203"
"course","10318","HUM","110","Y23","West Humanities: Greece  and Rome","0.0","Sacks","T-Th","02:40PM","04:00","ELIOT","317"
"course","10323","HUM","110","Y24","West Humanities: Greece  and Rome","0.0","Iaccarino","T-Th","02:40PM","04:00","LIB","203"
"course","10073","HUM","210","Y","Early Modern Europe","0.0","Knapp","M-W","01:10PM","02:00","PSYCH","105"
"course","10175","HUM","210","Y01","Early Modern Europe","0.0","Knapp","M-W-F","11:00AM","11:50","VOLLUM","134"
"course","10176","HUM","210","Y02","Early Modern Europe","0.0","Steinman","M-W","03:10PM","04:30","VOLLUM","309"
"course","10461","ART","281","F","Sculpture","1.0","Ondrizek","M-W","01:10PM","04:00","ART","SCULP"
"course","10177","HUM","210","Y03","Early Modern Europe","0.0","Kierstead","T-Th","10:30AM","11:50","VOLLUM","302"
"course","10178","HUM","210","Y04","Early Modern Europe","0.0","Garrett","T-Th","02:40PM","04:00","VOLLUM","228"
"course","10074","HUM","220","Y","Modern Humanities","0.0","Mueller","M-W","11:00AM","11:50","ELIOT","CHPL"
"course","10170","HUM","220","Y01","Modern Humanities","0.0","van Dyke","M-W-F","10:00AM","10:50","VOLLUM","302"
"course","10171","HUM","220","Y02","Modern Humanities","0.0","Mueller","M-W-F","01:10PM","02:00","LIB","203"
"course","10172","HUM","220","Y03","Modern Humanities","0.0","Porter","M-W","03:10PM","04:30","VOLLUM","134"
"course","10173","HUM","220","Y04","Modern Humanities","0.0","Segel","T-Th","01:10PM","02:30","PSYCH","103"
"course","10174","HUM","220","Y05","Modern Humanities","0.0","Gokberk","T-Th","02:40PM","04:00","VOLLUM","302"
"course","10314","HUM","230","Y","Foundatns ChineseCivilization","0.0","Brashier","T-Th","09:30AM","10:20","PSYCH","105"
"course","10315","HUM","230","Y01","Foundatns ChineseCivilization","0.0","Wu","M-W-F","10:00AM","10:50","ELIOT","405"
"course","20468","ART","282","S","Sculpture II","1.0","Ondrizek","M-W","01:10PM","04:00","ART","SCULP"
"course","10316","HUM","230","Y02","Foundatns ChineseCivilization","0.0","Brashier","M-W-F","11:00AM","11:50","ELIOT","405"
"course","10317","HUM","230","Y03","Foundatns ChineseCivilization","0.0","Fix","T-Th","10:30AM","11:50","ELIOT","121"
"course","10179","LAT","110","Y","First Year Latin","1.0",NA,NA,NA,NA,NA,"Englert         M-T-W-Th-F11:00     VOLLUM  126"
"course","10180","LAT","210","Y","Second Year Latin","1.0","Wolfe","M-T-W-Th","02:10PM","03:00","VOLLUM","234"
"course","10486","LAT","311","F","Advanced Latin","1.0","Englert","T-Th","09:00AM","10:20","VOLLUM","134"
"course","20484","LAT","312","S","Advanced Latin","1.0","Tron","T-Th","02:40PM","04:00","VOLLUM","134"
"course","10481","LING","311","F","General Linguistics","1.0","Haviland","T-Th","09:00AM","10:20","VOLLUM","116"
"course","10484","LING","313","F","Language and Society","1.0","Haviland","T","06:10PM","09:00","ELIOT","419"
"course","10483","LING","323","F","Introductory Syntax","1.0","Haviland","T-Th","10:30AM","11:50","ELIOT","419"
"course","20481","LING","328","S","Morphosyntactic Typology","1.0","Haviland","T-Th","09:00AM","10:20","ELIOT","419"
"course","10454","ART","315","F","Early Medieval Art","1.0","Diebold","T-Th","02:40PM","04:00","LIB","41"
"course","20482","LING","348","S","Languages the Americas:Mayan","1.0","Haviland","T","06:10PM","09:00","ELIOT","419"
"course","10588","LING","392","F01","Structuralism and Semiotics","1.0","Stasch","T-Th","01:10PM","02:30","VOLLUM","134"
"course","10598","LING","392","F02","Structuralism and Semiotics","1.0","Stasch","T-Th","02:40PM","04:00","VOLLUM","134"
"course","10747","LING","393","F","Psycholinguistics","1.0","Canseco-Gonzale","M-W-F","10:00AM","10:50","PSYCH","108"
"course","10747","LING","393","F","Psycholinguistics","1.0","Canseco-Gonzale","W","04:40PM","06:00","PSYCH","108"
"course","20652","LING","396","S","Psych of Language Acquisition","1.0","Canseco-Gonzale","T-Th","02:40PM","04:00","PSYCH","108"
"course","10538","LIT","266","F","Russian Short Fiction","1.0","Lencek","T-Th","01:10PM","02:30","VOLLUM","126"
"course","10757","LIT","320","F","20-Cent Chin Fiction, 1919-49","1.0","Wu","T-Th","02:40PM","04:00","ELIOT","121"
"course","20498","LIT","321","S","Modernism: Berlin","1.0","Gokberk","M-W","03:10PM","04:30","VOLLUM","116"
"course","10756","LIT","326","F","Chinese Narrative Tradition","1.0","Rhew","M-W","03:10PM","04:30","ELIOT","121"
"course","20682","ART","316","S","Medieval Manuscript Illumin","1.0","Diebold","T-Th","02:40PM","04:00","LIB","41"
"course","20657","LIT","334","S","Yijing: Text and Tradition","1.0","Rhew","M-W","03:10PM","04:30","ELIOT","121"
"course","10502","LIT","341","F","Modern German Theatre","1.0","Rudolf","M-W","03:10PM","04:30","ELIOT","419"
"course","20665","LIT","343","S","20-Century Chinese Poetry","1.0","Wu","T-Th","02:40PM","04:00","ELIOT","121"
"course","20487","LIT","363","S","Greek Tragedy","1.0","Englert","M-W-F","12:00PM","12:50","VOLLUM","126"
"course","20531","LIT","373","S","Russian Lit:Chekhov toPresent","1.0","Bershtein","T-Th","02:40PM","04:00","VOLLUM","126"
"course","10540","LIT","379","F","The Myth of St. Petersburg","1.0","Bershtein","T-Th","02:40PM","04:00","PSYCH","103"
"course","10500","LIT","391","F","German Thought Postmod Era","1.0","Irmscher","T-Th","02:40PM","04:00","ELIOT","414"
"course","20501","LIT","392","S","German Theory II: Body Media","1.0","Mieszkowski","W","06:10PM","09:00","ELIOT","414"
"course","20536","LIT","404","S","Russian Lit:Gogol  and Dostoevsky","1.0","Lencek","T-Th","09:00AM","10:20","VOLLUM","118"
"course","20533","LIT","408","S","Russ Decadent/SymbolistCultur","1.0","Bershtein","M-W","03:10PM","04:30","VOLLUM","302"
"course","10455","ART","333","F","Divine Comedy  and Visualizations","1.0","David","T-Th","01:10PM","02:30","LIB","41"
"course","10542","LIT","413","F","20th C Russian CriticalTheory","1.0","Lencek","T-Th","09:00AM","10:20","VOLLUM","126"
"course","10430","MATH","111","F01","Calculus I","1.0","Mayer","M-T-W-F","08:00AM","08:50","LIB","204"
"course","10431","MATH","111","F02","Calculus I","1.0","Shurman","M-T-W-F","11:00AM","11:50","LIB","204"
"course","10432","MATH","111","F03","Calculus I","1.0","Mayer","M-T-W-F","12:00PM","12:50","ELIOT","200"
"course","10433","MATH","111","F04","Calculus I","1.0","Potluri","M-T-W-F","12:00PM","12:50","PSYCH","102"
"course","10434","MATH","111","F05","Calculus I","1.0","Shurman","M-T-W-F","01:10PM","02:00","ELIOT","207"
"course","10435","MATH","111","F06","Calculus I","1.0","Potluri","M-T-W-F","02:10PM","03:00","PSYCH","102"
"course","20442","MATH","111","S01","Calculus I","1.0","Potluri","M-T-W-F","11:00AM","11:50","PSYCH","102"
"course","20443","MATH","111","S02","Calculus I","1.0","Potluri","M-T-W-F","12:00PM","12:50","PSYCH","102"
"course","20444","MATH","112","S01","Calculus II","1.0","Mayer","M-T-W-F","08:00AM","08:50","LIB","204"
"course","20680","ART","343","S","Art and Politics in France","1.0","Hendrickson","T-Th","09:00AM","10:20","LIB","41"
"course","20445","MATH","112","S02","Calculus II","1.0","Perkinson","M-T-W-F","11:00AM","11:50","LIB","204"
"course","20446","MATH","112","S03","Calculus II","1.0","Jones","M-T-W-F","12:00PM","12:50","ELIOT","200"
"course","20447","MATH","112","S04","Calculus II","1.0","Wieting","M-T-W-F","12:00PM","12:50","LIB","204"
"course","20448","MATH","112","S05","Calculus II","1.0","Perkinson","M-T-W-F","01:10PM","02:00","ELIOT","207"
"course","20449","MATH","112","S06","Calculus II","1.0","Bernhard","M-T-W-F","02:10PM","03:00","ELIOT","200"
"course","10436","MATH","121","F01","Introduction to Computing","1.0","Fix","M-W-F","11:00AM","11:50","PHYSIC","123"
"course","10436","MATH","121","F01","Introduction to Computing","1.0","Fix","Th","11:00AM","11:50","LIB","18"
"course","10437","MATH","121","F02","Introduction to Computing","1.0","Fix","M-W-F","01:10PM","02:00","PHYSIC","123"
"course","10437","MATH","121","F02","Introduction to Computing","1.0","Fix","Th","01:10PM","02:00","LIB","18"
"course","20450","MATH","132","S","Introduction to Combinatorics","1.0","Shurman","M-W-F","10:00AM","10:50","ELIOT","207"
"course","20681","ART","344","S","Pol Hist of Art Between Wars","1.0","van Dyke","M-W-F","01:10PM","02:00","LIB","41"
"course","10438","MATH","141","F01","Intro to Probability  and Statist","1.0","Jones","M-W-F","11:00AM","11:50","PHYSIC","240A"
"course","10439","MATH","141","F02","Intro to Probability  and Statist","1.0","Jones","M-W-F","01:10PM","02:00","PHYSIC","240A"
"course","10440","MATH","141","FL1","Intro to Probability  and Statist","0.0","Jones","T","09:00AM","09:50","LIB","18"
"course","10441","MATH","141","FL2","Intro to Probability  and Statist","0.0","Jones","T","11:00AM","11:50","LIB","18"
"course","10442","MATH","141","FL3","Intro to Probability  and Statist","0.0","Jones","T","01:10PM","02:00","LIB","18"
"course","10443","MATH","211","F01","Introduction to Analysis I","1.0","Perkinson","M-T-W-F","09:00AM","09:50","ELIOT","200"
"course","10444","MATH","211","F02","Introduction to Analysis I","1.0","Wieting","M-T-W-F","11:00AM","11:50","ELIOT","200"
"course","10445","MATH","211","F03","Introduction to Analysis I","1.0","Bernhard","M-T-W-F","12:00PM","12:50","LIB","204"
"course","20451","MATH","212","S01","Introduction to Analysis II","1.0","Wieting","M-T-W-F","09:00AM","09:50","ELIOT","207"
"course","20452","MATH","212","S02","Introduction to Analysis II","1.0","Bernhard","M-T-W-F","12:00PM","12:50","PHYSIC","240A"
"course","10580","ANTH","211","F04","Introduction to Anthropology","1.0","Silverstein","T-Th","01:10PM","02:30","ELIOT","414"
"course","10777","ART","348","F","Art  and  Pol in Weimar Republic","1.0","van Dyke","M-W","03:10PM","04:30","LIB","41"
"course","20453","MATH","311","S","Complex Analysis","1.0","Perkinson","M-T-W-F","10:00AM","10:50","LIB","204"
"course","10446","MATH","321","F","Advanced Calculus","1.0","Shurman","M-T-W-F","10:00AM","10:50","LIB","204"
"course","10447","MATH","331","F01","Linear Algebra","1.0","Mayer","M-T-W-F","09:00AM","09:50","ELIOT","216"
"course","10448","MATH","331","F02","Linear Algebra","1.0","Potluri","M-T-W-F","11:00AM","11:50","PSYCH","102"
"course","20454","MATH","331","S","Linear Algebra","1.0","Jones","M-T-W-F","11:00AM","11:50","ELIOT","216"
"course","20455","MATH","332","S","Abstract Algebra","1.0","Bernhard","M-T-W-F","11:00AM","11:50","ELIOT","200"
"course","20456","MATH","341","S","Geometry","1.0","Wieting","M-W-F","02:10PM","03:00","LIB","204"
"course","10449","MATH","372","F","Combinatorics","1.0","Perkinson","M-W-F","01:10PM","02:00","ELIOT","216"
"course","20457","MATH","382","S","Data Structure  and  Algorithm","1.0","Fix","M-W-F","09:00AM","09:50","PHYSIC","123"
"course","20643","MATH","385","S","Computer Graphics","1.0","Fix","M-W-F","01:10PM","02:00","PHYSIC","123"
"course","20679","ART","349","S","New West in Amer Photography","0.5","Fillin-Yeh","F","03:10PM","04:30","LIB","41"
"course","10450","MATH","391","F","Probability","1.0","Wieting","M-W-F","09:00AM","09:50","LIB","204"
"course","20458","MATH","412","S","Topics in Advanced AnalysisII","1.0","Mayer","M-W-F","03:10PM","04:00","LIB","204"
"course","20459","MATH","421","S","Elemetary Number Theory","1.0","Shurman","M-W-F","12:00PM","12:50","PHYSIC","122"
"course","10451","MATH","431","F","Algebraic Structures","1.0","Bernhard","M-W-F","03:10PM","04:00","LIB","204"
"course","10452","MATH","441","F","Topics In Computer Theory","1.0","Fix","M-W-F","02:10PM","03:00","LIB","204"
"course","10329","MUS","103","F","Chamber Orchestra","0.5","Schiff","M","06:10PM","07:30","KAUL",NA
"course","20324","MUS","103","S","Chamber Orchestra","0.5","Schiff","M","06:10PM","07:30","KAUL",NA
"course","10321","MUS","105","F","Chorus","0.5","Hancock","T","04:40PM","06:00","ELIOT","314"
"course","20316","MUS","105","S","Chorus","0.5","Hancock","T","04:40PM","06:00","ELIOT","314"
"course","10322","MUS","107","F","Collegium Musicum","0.5","Hancock","W","04:40PM","06:00","ELIOT","123"
"course","10462","ART","371","F","Intermed Paint,Draw,PrintmakI","1.0","Knutson","T-Th","01:10PM","04:00","ART","PAINT"
"course","20317","MUS","107","S","Collegium Musicum","0.5","Hancock","W","04:40PM","06:00","ELIOT","123"
"course","10464","MUS","110","F","Intro to Music Listening","1.0","Falk","M-W-F","12:00PM","12:50","ELIOT","416"
"course","10465","MUS","111","F","Music Theory I","1.0","Hancock","M-W-F","01:10PM","02:00","ELIOT","416"
"course","10466","MUS","111","FL1","Music Theory I","0.0","Hancock","M","11:00AM","11:50","ELIOT","416"
"course","10467","MUS","111","FL2","Music Theory I","0.0","Hancock","M","03:10PM","04:00","ELIOT","416"
"course","10468","MUS","111","FL3","Music Theory I","0.0","Hancock","T","02:10PM","03:00","ELIOT","416"
"course","10469","MUS","111","FL4","Music Theory I","0.0","Hancock","W","02:10PM","03:00","ELIOT","301A"
"course","20471","MUS","112","S","Theory II:IntermediateHarmony","1.0","Hancock","M-W-F","01:10PM","02:00","ELIOT","416"
"course","20472","MUS","112","SL1","Theory II:IntermediateHarmony","0.0","Hancock","M","03:10PM","04:00","ELIOT","301A"
"course","20473","MUS","112","SL2","Theory II:IntermediateHarmony","0.0","Hancock","W","02:10PM","03:00","ELIOT","301A"
"course","20469","ART","372","S","IntermedPaint,Draw,PrintmakII","1.0","Knutson","T-Th","01:10PM","04:00","ART","PAINT"
"course","20474","MUS","122","S","Survey of Western Music","1.0","Falk","M-W-F","12:00PM","12:50","ELIOT","416"
"course","10470","MUS","212","F","Theory III: BaroqueCounterpnt","1.0","Schiff","M-W-F","10:00AM","10:50","ELIOT","301A"
"course","20648","MUS","236","S","The String Quartet","1.0","Falk","T-Th","10:30AM","11:50","LIB","36"
"course","10471","MUS","251","F","Representation in Music","1.0","Falk","T-Th","01:10PM","02:30","LIB","36"
"course","20475","MUS","256","S","Romantic Music","1.0","Hancock","T-Th","01:10PM","02:30","ELIOT","416"
"course","20476","MUS","262","S01","Jazz","1.0","Schiff","M-W-F","02:10PM","03:00","ELIOT","416"
"course","20477","MUS","262","S02","Jazz","1.0","Schiff","M-W-F","03:10PM","04:00","ELIOT","416"
"course","10472","MUS","264","F","Modernism in Music","1.0","Schiff","M-W-F","02:10PM","03:00","ELIOT","416"
"course","10473","MUS","311","F","Medieval and RenaissanceMusic","1.0","Falk","T-Th","10:30AM","11:50","LIB","36"
"course","20478","MUS","343","S","Advanced Analysis","1.0","Schiff","M-W-F","10:00AM","10:50","ELIOT","301A"
"course","10463","ART","381","F","Intermed Sculp  and  Multimedia I","1.0","Ondrizek","T-Th","01:10PM","04:00","ART","SCULP"
"course","10656","PE","101","AE6","Aerobics","0.0","Casey","M-W","06:10PM","07:00","SPORTS","DANCE"
"course","10657","PE","101","AE7","Aerobics","0.0","Casey","M-W","07:10PM","08:00","SPORTS","DANCE"
"course","10658","PE","101","AFD","African Dance","0.0","Casey","T-Th","04:10PM","05:00","SPORTS","DANCE"
"course","10661","PE","101","AIK","Aikido","0.0","Casey","M-W","07:10PM","09:00","SPORTS","MAT"
"course","10659","PE","101","AR3","Archery","0.0","Casey","M-W","03:10PM","04:00","SPORTS",NA
"course","10660","PE","101","AR4","Archery","0.0","Casey","M-W","04:10PM","05:00","SPORTS",NA
"course","10664","PE","101","BEL","Bellydance","0.0","Casey","T","06:10PM","08:00","SPORTS","DANCE"
"course","10662","PE","101","BRB","Ballroom Dance-Beginning","0.0","Casey","W","06:10PM","08:00","SPORTS","GYMII"
"course","10663","PE","101","BRI","Ballroom Dance-Intermediate","0.0","Casey","W","08:10PM","10:00","SPORTS","DANCE"
"course","10665","PE","101","CAN","Canoeing","0.0","Casey","W","04:10PM","06:30","SPORTS",NA
"course","20470","ART","382","S","Intermed Sculp  and  MultimediaII","1.0","Ondrizek","T-Th","01:10PM","04:00","ART","SCULP"
"course","10680","PE","101","DEF","Self Defense","0.0","Casey","Th","07:10PM","09:30","SPORTS","MAT"
"course","10666","PE","101","FEN","Fencing","0.0","Casey","M-Th","06:40PM","08:30","SPORTS","GYMII"
"course","10667","PE","101","FLK","Folkdance","0.0","Casey","Th","07:40PM","10:00","SPORTS","DANCE"
"course","10668","PE","101","GLF","Golf","0.0","Casey","T-Th","02:10PM","03:00","SPORTS",NA
"course","10698","PE","101","HAT","Yoga-Hatha","0.0","Casey","T-Th","05:10PM","06:00","SPORTS","DANCE"
"course","10671","PE","101","JDO","Judo","0.0","Casey","M-W","03:40PM","05:30","SPORTS","MAT"
"course","10670","PE","101","JGL","Juggling","0.0","Casey","W","07:10PM","09:00","SPORTS","GYMI"
"course","10669","PE","101","JIT","Jitterbug","0.0","Casey","M","06:10PM","08:00","WINCH",NA
"course","10697","PE","101","KUN","Yoga-Kundilini","0.0","Casey","M-W","04:40PM","06:00","SPORTS","DANCE"
"course","10672","PE","101","KYI","Kayaking-Intermediate","0.0","Casey","W","06:10PM","09:00","SPORTS",NA
"course","20464","ART","425","S","Leonardo, Raphael,Michelangel","1.0","David","T-Th","01:10PM","02:30","LIB","41"
"course","10673","PE","101","LIF","Lifeguard Training","0.0","Casey","M","06:10PM","09:00","SPORTS",NA
"course","10699","PE","101","REL","Yoga-Relaxaion","0.0","Casey","T-Th","06:10PM","07:00","SPORTS","MAT"
"course","10674","PE","101","ROC","Rock Climbing","0.0","Casey","Th","04:10PM","07:00","VOLLUM","120"
"course","10675","PE","101","RUG","Rugby-Men and Women","0.0","Casey","T-W-Th","04:10PM","06:00","SPORTS",NA
"course","10750","PE","101","RWB","Rowing-Beginning","0.0","Casey","M-W-F","03:10PM","06:00","SPORTS",NA
"course","10751","PE","101","RWI","Rowing-Intermediate","0.0","Casey","M-W-F","05:00AM","07:50","SPORTS",NA
"course","10683","PE","101","SFT","Softball","0.0","Casey","M","04:10PM","06:00","SPORTS",NA
"course","10684","PE","101","SQB","Squash-Beginning","0.0","Casey","T-Th","03:10PM","04:00","SPORTS",NA
"course","10685","PE","101","SQI","Squash-Intermediate","0.0","Casey","T-Th","04:10PM","05:00","SPORTS",NA
"course","10678","PE","101","SR2","Sailing","0.0","Casey","Th","02:10PM","05:00","SPORTS",NA
"course","10594","BIOL","101","F","Intro Biology Lect and Lab","1.0","Shampay","T-Th","09:00AM","10:20","VOLLUM","VLH"
"course","10676","PE","101","ST2","Sailing","0.0","Casey","T","02:10PM","05:00","SPORTS",NA
"course","10677","PE","101","SW2","Sailing","0.0","Casey","W","02:10PM","05:00","SPORTS",NA
"course","10689","PE","101","TCB","Tai Chi-Beginning","0.0","Casey","M-W","03:10PM","04:00","SPORTS","GYMI"
"course","10690","PE","101","TCI","Tai Chi-Intermediate","0.0","Casey","M-W","04:10PM","05:30","SPORTS","GYMI"
"course","10693","PE","101","TNA","Tennis-Advanced","0.0","Casey","T-Th","05:10PM","06:00","SPORTS",NA
"course","10691","PE","101","TNB","Tennis-Beginning","0.0","Casey","T-Th","03:10PM","04:00","SPORTS",NA
"course","10692","PE","101","TNI","Tennis-Intermediate","0.0","Casey","T-Th","04:10PM","05:00","SPORTS",NA
"course","10694","PE","101","ULT","Ultimate Frisbee","0.0","Casey","T-Th","04:10PM","06:00","SPORTS",NA
"course","10696","PE","101","WWR","White Water Rafting","0.0","Casey","T","04:10PM","06:00","SPORTS",NA
"course","10701","PE","102","AE6","Aerobics","0.0","Casey","M-W","06:10PM","07:00","SPORTS","DANCE"
"course","10596","BIOL","101","FT3","Intro Biology Lect and Lab","0.0","Shampay","T","01:10PM","05:00","BIOL","103"
"course","10703","PE","102","AE7","Aerobics","0.0","Casey","M-W","07:10PM","08:00","SPORTS","DANCE"
"course","10704","PE","102","AFD","African Dance","0.0","Casey","T-Th","04:10PM","05:30","SPORTS",NA
"course","10705","PE","102","AIK","Aikido","0.0","Casey","M-W","07:10PM","09:00","SPORTS","MAT"
"course","10707","PE","102","BAD","Badminton","0.0","Casey","T-Th","12:00PM","12:50","SPORTS","GYMI"
"course","10709","PE","102","BBC","Basketball-Coed","0.0","Casey","T-Th","04:10PM","06:00","SPORTS","GYMI"
"course","10706","PE","102","BCN","Backcountry Navigation","0.0","Casey","W","04:10PM","06:00","VOLLUM",NA
"course","10708","PE","102","BD1","Badminton","0.0","Casey","T-Th","01:10PM","02:00","SPORTS","GYMI"
"course","10713","PE","102","BEL","Bellydance","0.0","Casey","T","06:10PM","08:00","SPORTS","DANCE"
"course","10714","PE","102","BOW","Bowling","0.0","Casey","T","04:10PM","06:00","SPORTS",NA
"course","10711","PE","102","BRB","Ballroom Dance-Beginning","0.0","Casey","W","06:10PM","08:00","SPORTS","GYMII"
"course","10599","BIOL","101","FT7","Intro Biology Lect and Lab","0.0","Shampay","T","01:10PM","05:00","BIOL","107"
"course","10712","PE","102","BRI","Ballroom Dance-Intermediate","0.0","Casey","W","08:10PM","10:00","SPORTS","GYMII"
"course","10727","PE","102","DEF","Self Defense","0.0","Casey","Th","07:10PM","09:30","SPORTS","MAT"
"course","10715","PE","102","FEN","Fencing","0.0","Casey","M-Th","06:40PM","08:30","SPORTS","GYMII"
"course","10716","PE","102","FLK","Folkdancing","0.0","Casey","Th","07:40PM","10:00","SPORTS","DANCE"
"course","10717","PE","102","HAP","Hiking Around Portland","0.0","Casey","T","04:10PM","07:00","VOLLUM","120"
"course","10740","PE","102","HAT","Yoga-Hatha","0.0","Casey","T-Th","05:10PM","06:00","SPORTS","DANCE"
"course","10721","PE","102","JGL","Juggling","0.0","Casey","W","07:10PM","09:00","SPORTS","GYMI"
"course","10720","PE","102","JIT","Jitterbug","0.0","Casey","M","06:10PM","08:00","WINCH",NA
"course","10722","PE","102","JUD","Judo","0.0","Casey","M-W","03:40PM","05:40","SPORTS","MAT"
"course","10739","PE","102","KUN","Yoga-Kundlini","0.0","Casey","M-W","04:40PM","06:00","SPORTS","DANCE"
"course","10581","ANTH","211","F05","Introduction to Anthropology","1.0","Brightman","M-W","06:10PM","07:30","ELIOT","317"
"course","10600","BIOL","101","FW3","Intro Biology Lect and Lab","0.0","Shampay","W","01:10PM","05:00","BIOL","103"
"course","10723","PE","102","LIF","Lifeguard Training","0.0","Casey","M","06:10PM","09:00","SPORTS",NA
"course","10781","PE","102","MOD","Modern Dance","0.0","Casey","F","04:10PM","06:00","SPORTS","GYMII"
"course","10741","PE","102","REL","Yoga-Relaxation","0.0","Casey","T-Th","06:10PM","07:00","SPORTS","MAT"
"course","10725","PE","102","ROC","Rock Climbing","0.0","Casey","Th","04:10PM","07:00","VOLLUM","120"
"course","10724","PE","102","RQB","Raquetball-Beginning","0.0","Casey","T-Th","02:10PM","03:00","SPORTS",NA
"course","10726","PE","102","RUG","Rugby-Men and Women","0.0","Casey","T-W-Th","04:10PM","06:00","SPORTS",NA
"course","10730","PE","102","SQB","Squash-beginning","0.0","Casey","T-Th","03:10PM","04:00","SPORTS",NA
"course","10731","PE","102","SQI","Squash-Intermediate","0.0","Casey","T-Th","04:10PM","05:00","SPORTS",NA
"course","10735","PE","102","TCB","Tai Chi-Beginning","0.0","Casey","M-W","03:10PM","04:00","SPORTS","GYMI"
"course","10736","PE","102","TCI","Tai Chi-Intermediate","0.0","Casey","M-W","04:10PM","05:30","SPORTS","GYMI"
"course","10601","BIOL","101","FW7","Intro Biology Lect and Lab","0.0","Shampay","W","01:10PM","05:00","BIOL","107"
"course","10737","PE","102","ULT","Ultimate Frisbee","0.0","Casey","T-Th","04:10PM","06:00","SPORTS",NA
"course","10421","PHIL","200","F01","Introduction to Philosophy","1.0","Hinchliff","T-Th","10:30AM","11:50","VOLLUM","120"
"course","10422","PHIL","200","F02","Introduction to Philosophy","1.0","Latham","T-Th","10:30AM","11:50","PSYCH","103"
"course","10423","PHIL","200","F03","Introduction to Philosophy","1.0","Reeve","T-Th","10:30AM","11:50","WINCH","CPHT"
"course","20417","PHIL","201","S","Logic","1.0","Taschek","T-Th","01:10PM","02:30","PSYCH","105"
"course","10424","PHIL","301","F","Ancient Philosophy","1.0","Reeve","T-Th","02:40PM","04:00","PSYCH","105"
"course","20418","PHIL","308","S","Post-Kantian Continental Phil","1.0","Peck","T-Th","10:30AM","11:50","VOLLUM","118"
"course","20419","PHIL","310","S","Metaphysics","1.0","Hinchliff","T-Th","10:30AM","11:50","VOLLUM","116"
"course","10425","PHIL","311","F","Epistemology","1.0","Taschek","T-Th","10:30AM","11:50","PHYSIC","121"
"course","10767","PHIL","312","F","Ethics","1.0","Arkonovich","M-W-F","01:10PM","02:00","VOLLUM","126"
"course","10602","BIOL","101","FR3","Intro Biology Lect and Lab","0.0","Shampay","Th","01:10PM","05:00","BIOL","103"
"course","10427","PHIL","317","F","Philosophy of Mind","1.0","Hinchliff","T-Th","02:40PM","04:00","VOLLUM","110"
"course","20421","PHIL","410","S01","Adv Topics:APrior,Nec,Anlytic","1.0","Hinchliff","T-Th","01:10PM","02:30","VOLLUM","118"
